t,ax,ay,az,gx,gy,gz,m1,m2,m3,q0,q1,q2,q3,y,p,r
17294328,1021.97,-48.22,-103.52,3.30,0.01,-4.17,14,66,266,0.05,-0.74,-0.00,-0.67,-20.97,-83.20,-148.38
17314688,1027.59,-35.03,-109.25,4.45,-0.03,-6.60,14,66,266,0.04,-0.74,-0.01,-0.67,-19.04,-83.41,-150.84
17334996,988.89,-11.35,-139.16,2.71,0.40,-5.65,14,66,266,0.04,-0.74,-0.01,-0.67,-16.28,-83.39,-154.44
17355240,964.23,76.54,-118.77,-1.37,0.80,-3.14,14,66,266,0.04,-0.74,-0.01,-0.67,-11.08,-83.55,-161.36
17372696,936.77,62.38,-107.30,-3.64,0.86,0.38,14,66,266,0.03,-0.74,-0.02,-0.67,-6.60,-83.65,-167.38
17393588,970.58,-30.40,-65.92,-1.17,0.69,2.28,14,66,266,0.03,-0.74,-0.02,-0.67,-5.26,-83.96,-169.26
17410924,1014.16,-76.78,-59.33,1.24,1.08,0.92,14,66,266,0.03,-0.74,-0.02,-0.67,-8.71,-84.28,-164.71
17431096,1012.08,-117.92,-77.03,1.70,1.91,0.73,14,66,266,0.04,-0.74,-0.01,-0.67,-14.56,-84.29,-156.96
17448568,1004.15,-156.25,-95.58,0.41,2.62,1.92,14,66,266,0.04,-0.74,-0.01,-0.67,-19.90,-84.02,-149.90
17468884,995.97,-120.36,-104.13,-0.58,2.37,2.20,14,66,266,0.05,-0.74,-0.00,-0.67,-23.53,-83.62,-145.11
17489292,1012.70,-88.75,-93.99,0.21,1.21,1.35,14,66,266,0.05,-0.74,-0.00,-0.67,-24.68,-83.47,-143.60
17509648,1019.90,-114.62,-86.67,3.66,1.68,-0.77,14,66,266,0.05,-0.74,0.00,-0.67,-26.79,-83.35,-140.74
17530024,992.68,-123.78,-92.65,8.13,3.58,-3.64,14,66,266,0.05,-0.74,0.00,-0.67,-28.82,-83.14,-137.91
17550320,985.47,-103.88,-108.03,10.64,3.94,-3.88,14,66,266,0.05,-0.74,0.00,-0.67,-29.31,-82.99,-137.06
17570712,999.02,-55.54,-94.24,12.41,3.72,-3.31,14,66,266,0.06,-0.74,-0.00,-0.67,-28.35,-83.10,-138.12
17591688,994.26,6.96,-66.16,13.33,1.91,-3.78,14,66,266,0.05,-0.74,-0.01,-0.67,-25.60,-83.62,-141.52
17611844,991.82,11.23,-43.82,10.11,1.91,-3.66,14,66,266,0.05,-0.73,-0.01,-0.68,-22.70,-84.40,-145.21
17632676,1006.23,-3.54,-32.96,2.38,1.71,-1.57,14,66,266,0.04,-0.73,-0.02,-0.68,-20.18,-85.21,-148.55
17652856,1012.70,-34.30,-39.31,-2.30,1.75,-0.79,14,66,266,0.04,-0.73,-0.02,-0.68,-20.62,-85.66,-148.10
17673076,988.04,-47.73,-86.79,-5.53,1.75,-1.17,14,66,266,0.04,-0.73,-0.01,-0.68,-20.64,-85.62,-148.25
17693220,991.46,-86.67,-78.86,-5.31,1.32,-1.31,14,66,266,0.04,-0.73,-0.01,-0.68,-22.19,-85.38,-146.37
17713440,1029.79,-174.19,-22.46,-5.04,0.84,-0.60,14,66,266,0.05,-0.73,-0.01,-0.68,-30.19,-85.08,-135.96
17733752,1023.93,-177.73,-19.90,-3.19,0.96,-1.74,14,66,266,0.05,-0.73,0.00,-0.69,-38.17,-84.59,-125.50
17754140,1010.86,-65.55,-43.95,-1.33,1.01,-2.85,14,66,266,0.05,-0.73,0.00,-0.69,-39.80,-84.63,-123.37
17775200,1007.81,-32.84,-29.42,-4.03,-1.18,-2.62,14,66,266,0.05,-0.72,-0.00,-0.69,-38.68,-85.15,-124.90
17792716,1009.03,-42.48,-11.96,-5.79,-0.89,-2.76,14,66,266,0.05,-0.72,-0.00,-0.69,-38.43,-85.58,-125.33
17813012,1025.63,-93.99,-10.86,-8.43,-1.35,-1.83,14,66,266,0.05,-0.72,-0.00,-0.69,-42.19,-85.70,-120.52
17833336,1032.71,-156.98,-23.07,-14.46,-3.19,-1.39,14,66,266,0.05,-0.72,0.00,-0.69,-46.31,-85.12,-115.31
17853728,1016.60,-138.55,-23.07,-17.36,-4.52,-1.46,14,66,266,0.05,-0.72,0.01,-0.69,-48.57,-84.62,-112.59
17891868,1014.16,-92.53,-29.30,-19.40,-3.49,-2.30,14,66,266,0.05,-0.72,0.01,-0.69,-48.64,-84.57,-113.03
17912368,1011.84,-59.57,-31.01,-22.95,-6.56,-2.43,14,66,266,0.04,-0.72,0.01,-0.69,-47.68,-84.80,-114.62
17932856,1003.54,-13.06,-34.91,-24.55,-8.60,-2.33,14,66,266,0.04,-0.72,0.01,-0.69,-44.18,-85.28,-119.59
17953356,1004.03,-11.47,-40.04,-26.12,-10.16,-1.85,14,66,266,0.03,-0.72,0.01,-0.69,-39.53,-85.78,-126.08
17974652,1007.20,-59.08,-56.27,-24.82,-10.49,-2.33,14,66,266,0.03,-0.72,0.01,-0.69,-36.22,-85.85,-130.79
17995176,1003.54,-26.37,-75.93,-22.90,-11.21,-1.96,14,66,266,0.03,-0.73,0.01,-0.69,-31.96,-85.70,-136.71
18015688,991.70,52.98,-61.52,-22.43,-11.71,0.95,14,66,266,0.02,-0.73,0.01,-0.69,-24.04,-85.87,-147.43
18036124,993.16,86.67,-42.11,-24.24,-13.50,3.88,14,66,266,0.01,-0.73,0.00,-0.68,-14.55,-86.10,-160.25
18056508,1000.12,67.63,-33.45,-30.85,-14.88,6.56,14,66,266,0.00,-0.73,0.00,-0.68,-5.19,-86.22,-172.98
18076992,1008.67,34.79,-31.74,-35.20,-15.63,8.03,14,66,266,-0.00,-0.73,0.00,-0.68,-0.29,-86.31,-179.85
18094596,1019.17,31.86,-11.47,-38.14,-16.15,10.05,14,66,266,-0.01,-0.73,0.00,-0.69,2.62,-86.50,175.94
18114996,1014.77,34.30,-3.17,-36.49,-18.68,10.95,14,66,266,-0.01,-0.73,0.00,-0.69,5.81,-86.82,171.36
18135288,1011.35,47.73,-21.24,-28.30,-22.36,12.05,14,66,266,-0.01,-0.73,0.00,-0.69,10.26,-86.75,165.23
18155652,1014.40,13.18,-33.45,-25.47,-24.07,13.50,14,66,266,-0.01,-0.73,0.00,-0.69,8.64,-86.58,167.22
18175988,1003.91,-77.64,-157.10,-30.49,-26.71,19.00,14,66,266,-0.01,-0.73,0.01,-0.68,0.86,-85.87,177.18
18196416,981.93,-151.00,-218.87,-36.06,-25.32,17.98,14,66,266,-0.01,-0.74,0.02,-0.67,-7.16,-84.75,-172.77
18216840,987.92,-218.26,-240.97,-46.36,-24.47,15.82,14,66,266,-0.01,-0.74,0.03,-0.67,-13.16,-83.50,-165.54
18238000,1006.84,-209.35,-229.74,-56.14,-26.06,15.72,14,66,266,-0.01,-0.75,0.04,-0.66,-17.37,-82.18,-160.79
18258512,1027.71,-209.35,-213.26,-61.21,-26.38,14.01,14,66,266,-0.00,-0.76,0.05,-0.65,-20.40,-80.95,-157.66
18279016,1037.48,-149.41,-210.57,-64.48,-24.95,8.54,14,66,266,-0.01,-0.76,0.06,-0.65,-21.80,-79.95,-156.63
18299496,1034.06,-121.46,-227.66,-64.11,-20.86,6.21,14,66,266,-0.01,-0.76,0.07,-0.64,-21.83,-79.11,-157.39
18320024,991.09,-117.07,-230.10,-64.48,-15.61,5.89,14,66,266,-0.01,-0.77,0.07,-0.64,-21.63,-78.41,-158.41
18340404,970.58,-143.80,-239.01,-68.18,-11.85,6.71,14,66,266,-0.02,-0.77,0.08,-0.63,-21.97,-77.72,-158.75
18360848,985.11,-198.49,-184.94,-86.94,-5.28,8.42,14,66,266,-0.02,-0.77,0.09,-0.63,-24.15,-77.28,-156.81
18381920,984.38,-124.27,-130.74,-108.50,-0.23,11.28,14,66,266,-0.02,-0.77,0.10,-0.63,-26.45,-77.27,-154.92
18402368,926.39,-101.32,-152.95,-116.44,2.78,15.32,14,66,266,-0.03,-0.77,0.11,-0.63,-27.42,-77.55,-154.97
18422852,879.88,-192.87,-190.31,-120.46,12.65,22.54,14,66,266,-0.04,-0.76,0.12,-0.63,-29.78,-77.27,-153.47
18443380,896.97,-245.73,-164.92,-122.35,17.41,26.30,14,66,266,-0.04,-0.76,0.14,-0.63,-33.81,-76.98,-149.77
18463928,911.74,-245.48,-184.33,-126.11,20.14,28.65,14,66,266,-0.04,-0.76,0.15,-0.63,-37.82,-76.65,-146.09
18481660,897.09,-230.47,-212.40,-128.22,21.08,30.44,14,66,266,-0.05,-0.75,0.17,-0.63,-40.41,-76.26,-144.13
18502816,900.02,-236.82,-231.45,-131.63,22.38,32.91,14,66,266,-0.05,-0.75,0.18,-0.63,-42.98,-75.71,-142.55
18523268,917.36,-255.25,-205.08,-136.67,22.94,33.74,14,66,266,-0.06,-0.75,0.20,-0.63,-45.54,-75.20,-140.94
18543708,971.68,-266.11,-109.50,-145.41,20.65,33.39,14,66,266,-0.06,-0.74,0.21,-0.63,-48.94,-75.01,-138.20
18564228,983.28,-205.44,-107.67,-145.21,19.20,31.65,14,66,266,-0.07,-0.74,0.22,-0.63,-51.59,-75.08,-136.41
18584700,972.66,-140.38,-163.70,-140.49,19.48,31.51,14,66,266,-0.08,-0.73,0.23,-0.63,-52.67,-75.25,-136.64
18605864,946.17,-181.76,-223.39,-140.34,22.24,32.75,14,66,266,-0.09,-0.73,0.24,-0.63,-53.55,-75.15,-137.19
18626356,961.30,-228.39,-238.16,-148.28,23.83,33.49,14,66,266,-0.10,-0.73,0.26,-0.63,-54.88,-74.82,-137.21
18647024,1020.26,-273.44,-197.75,-170.77,14.14,36.62,14,66,266,-0.11,-0.72,0.27,-0.62,-56.72,-74.36,-136.89
18667644,1016.97,-242.43,-164.67,-187.71,-0.99,40.86,14,66,266,-0.12,-0.72,0.29,-0.62,-58.16,-73.83,-137.43
18685568,1019.29,-144.65,-75.07,-204.70,1.36,46.44,14,66,266,-0.13,-0.71,0.31,-0.61,-59.51,-73.67,-138.19
18706128,1027.22,-96.92,-89.60,-206.77,-2.59,47.73,14,66,266,-0.15,-0.71,0.33,-0.61,-60.77,-73.58,-139.68
18726544,1053.96,-95.09,-122.44,-199.26,21.85,42.56,14,66,266,-0.17,-0.70,0.34,-0.60,-62.03,-73.69,-141.01
18747020,1009.28,-121.83,-109.01,-191.31,22.06,39.46,14,66,266,-0.18,-0.69,0.36,-0.60,-63.73,-73.99,-141.61
18767536,964.72,-161.25,-89.97,-178.09,21.96,36.58,14,66,266,-0.20,-0.68,0.37,-0.59,-65.75,-74.21,-141.52
18788612,1049.56,-122.56,-38.21,-169.08,25.40,29.94,14,66,266,-0.21,-0.68,0.39,-0.59,-67.73,-74.54,-141.43
18809052,1048.95,-54.69,-27.83,-164.15,20.10,27.12,14,66,266,-0.23,-0.67,0.40,-0.59,-69.21,-75.05,-141.90
18829460,1011.72,-27.59,-44.92,-154.40,21.35,23.41,14,66,266,-0.25,-0.66,0.41,-0.58,-70.31,-75.64,-142.67
18849880,997.44,-34.42,-63.23,-149.91,21.93,21.40,14,66,266,-0.26,-0.65,0.41,-0.58,-71.29,-76.24,-143.46
18881716,998.90,-86.30,-67.50,-146.90,23.54,18.95,14,66,266,-0.28,-0.64,0.43,-0.58,-73.21,-77.13,-143.95
18902712,1004.88,-63.35,-3.17,-133.93,24.06,14.34,14,66,266,-0.29,-0.63,0.43,-0.57,-74.66,-77.79,-143.89
18923060,990.23,9.16,11.35,-122.34,23.57,8.83,14,66,266,-0.31,-0.62,0.44,-0.57,-75.58,-78.58,-144.30
18943268,973.27,62.01,-9.89,-100.01,24.40,1.50,14,66,266,-0.32,-0.62,0.44,-0.57,-75.56,-79.51,-145.52
18964172,959.96,26.86,-40.04,-77.56,27.01,-0.84,14,66,266,-0.33,-0.62,0.44,-0.57,-75.21,-80.48,-146.78
18984436,965.58,-39.43,-64.70,-69.30,29.18,-0.98,14,66,266,-0.34,-0.61,0.43,-0.57,-75.31,-81.38,-147.01
19005356,980.10,-103.15,-129.64,-62.62,27.84,-5.10,14,66,266,-0.34,-0.61,0.43,-0.57,-75.65,-82.12,-146.66
19025756,1039.18,27.47,-129.39,-56.37,22.23,-7.97,14,66,266,-0.35,-0.61,0.43,-0.57,-74.25,-82.86,-148.48
19046320,1204.10,430.66,-287.96,-23.09,5.15,-7.66,14,66,266,-0.35,-0.61,0.42,-0.57,-67.84,-83.34,-156.63
19066904,1088.87,370.97,-172.49,2.53,0.46,-4.71,14,66,266,-0.35,-0.62,0.41,-0.57,-60.29,-83.63,-165.73
19087440,919.19,-17.94,-43.33,35.62,6.94,-3.97,14,66,266,-0.35,-0.63,0.40,-0.57,-56.89,-84.02,-168.42
19108624,969.48,-181.03,-76.17,36.60,18.52,-8.39,14,66,266,-0.34,-0.63,0.38,-0.58,-56.45,-84.56,-166.89
19129128,1047.12,-247.56,-164.55,24.29,21.57,-7.65,14,66,266,-0.33,-0.64,0.37,-0.59,-57.97,-84.94,-162.96
19149744,1016.48,-159.55,-209.11,3.72,16.40,-4.43,14,66,266,-0.32,-0.64,0.36,-0.60,-58.88,-85.00,-160.22
19170280,949.95,-49.19,-177.49,-0.77,13.38,-2.39,14,66,266,-0.31,-0.64,0.36,-0.60,-56.72,-85.10,-161.68
19190804,968.26,-88.38,-82.28,-0.40,15.08,-3.64,14,66,266,-0.31,-0.65,0.35,-0.61,-55.25,-85.44,-162.25
19212056,1019.90,-123.90,-96.56,-1.21,18.05,-4.90,14,66,266,-0.30,-0.65,0.34,-0.61,-55.57,-85.88,-160.40
19232620,1000.85,-33.08,-114.14,-6.03,16.59,-6.06,14,66,266,-0.30,-0.65,0.33,-0.62,-53.25,-86.27,-162.15
19253176,985.96,37.35,-55.18,-17.66,12.47,-3.17,14,66,266,-0.29,-0.65,0.32,-0.62,-46.94,-86.74,-169.44
19273708,1002.44,-48.95,-8.54,-24.14,10.48,-2.00,14,66,266,-0.29,-0.65,0.31,-0.62,-43.01,-87.22,-173.75
19294200,1042.85,-171.51,41.02,-28.74,10.35,-3.15,14,66,266,-0.29,-0.65,0.31,-0.63,-45.79,-87.77,-169.42
19315536,1047.49,-147.58,62.38,-26.18,7.26,0.22,14,66,266,-0.29,-0.65,0.30,-0.64,-52.67,-88.30,-159.66
19333248,1041.75,-89.60,40.53,-26.10,4.24,1.25,14,66,266,-0.28,-0.65,0.30,-0.64,-58.03,-88.67,-151.97
19353700,1027.95,-15.26,25.51,-23.43,1.64,-0.28,14,66,266,-0.28,-0.65,0.29,-0.64,-55.04,-89.07,-155.10
19374192,998.54,41.14,-10.86,-18.29,-1.14,-1.49,14,66,266,-0.28,-0.65,0.28,-0.65,-30.11,-89.31,172.98
19395388,1011.35,-6.47,-39.67,-18.42,-2.38,-0.85,14,66,266,-0.28,-0.66,0.27,-0.65,-3.91,-89.14,139.48
19412956,1007.45,-80.32,-50.17,-18.94,-3.16,-0.82,14,66,266,-0.27,-0.66,0.27,-0.65,-1.53,-89.04,137.22
19433416,1014.28,-122.68,-56.03,-19.13,-3.32,-0.28,14,66,266,-0.26,-0.66,0.26,-0.65,-8.18,-89.05,147.01
19453944,1005.62,-145.75,-77.15,-21.79,-3.90,-0.12,14,66,266,-0.26,-0.66,0.26,-0.65,-22.98,-88.99,167.45
19475308,1004.52,-88.01,-45.04,-27.85,-4.44,1.69,14,66,266,-0.25,-0.67,0.25,-0.65,-28.19,-88.84,175.26
19495816,1001.83,-69.70,-16.11,-29.61,-4.29,1.66,14,66,266,-0.25,-0.67,0.25,-0.66,-28.67,-88.85,176.70
19516276,1028.81,-91.43,-8.18,-22.94,-3.72,-0.20,14,66,266,-0.24,-0.67,0.24,-0.66,-24.76,-88.91,172.44
19536680,1032.84,-163.57,-31.98,-17.23,-2.30,-2.52,14,66,266,-0.23,-0.67,0.24,-0.66,-33.62,-88.96,-174.90
19557160,1005.13,-121.46,-78.00,-16.29,-1.99,-2.33,14,66,266,-0.23,-0.67,0.23,-0.66,-38.99,-88.77,-166.75
19577628,997.56,-62.13,-56.64,-26.02,-3.90,0.17,14,66,266,-0.22,-0.68,0.23,-0.66,-36.79,-88.61,-168.71
19597972,998.54,71.90,-2.81,-38.65,-4.85,4.20,14,66,266,-0.22,-0.68,0.22,-0.66,-22.00,-88.67,172.36
19618920,1008.06,88.75,2.81,-38.97,-1.71,4.88,14,66,266,-0.22,-0.68,0.22,-0.66,-2.60,-88.59,147.23
19639032,1034.30,-34.18,9.28,-34.53,1.14,3.51,14,66,266,-0.22,-0.68,0.21,-0.67,8.84,-88.63,132.75
19659964,1011.23,-155.40,-31.86,-25.72,-8.10,2.43,14,66,266,-0.21,-0.68,0.21,-0.67,1.03,-88.88,143.86
19680228,1000.73,-113.65,-94.12,-22.51,-11.15,3.99,14,66,266,-0.21,-0.68,0.21,-0.67,-16.22,-88.68,167.43
19700724,1001.34,-0.73,-60.79,-26.34,-15.41,7.21,14,66,266,-0.20,-0.69,0.20,-0.67,-18.12,-88.19,170.74
19721068,992.55,95.21,-3.42,-28.29,-18.93,9.86,14,66,266,-0.20,-0.69,0.20,-0.67,-10.37,-87.86,161.22
19741404,1007.57,152.83,28.20,-27.60,-14.77,14.81,14,66,266,-0.20,-0.69,0.19,-0.67,-0.88,-87.64,149.25
19759152,1010.86,115.84,-1.22,-23.77,-13.82,15.19,14,66,266,-0.20,-0.70,0.19,-0.67,5.01,-87.43,142.05
19779580,993.41,-29.91,-105.35,-19.55,-17.00,16.27,14,66,266,-0.19,-0.70,0.18,-0.66,0.62,-87.12,148.70
19800084,980.10,-120.85,-154.17,-20.99,-20.48,17.43,14,66,266,-0.18,-0.70,0.18,-0.66,-11.14,-86.66,164.95
19832156,988.65,-181.15,-187.26,-26.87,-22.64,18.55,14,66,266,-0.17,-0.71,0.19,-0.66,-27.14,-85.32,-173.21
19852836,1008.30,-224.24,-250.73,-47.85,-22.82,19.26,14,66,266,-0.16,-0.72,0.19,-0.65,-33.08,-84.15,-165.35
19874336,1000.37,-122.92,-243.53,-57.60,-24.99,19.01,14,66,266,-0.15,-0.72,0.20,-0.65,-35.48,-82.94,-162.23
19895020,1013.06,-110.47,-218.51,-63.10,-25.02,17.94,14,66,266,-0.15,-0.72,0.20,-0.64,-35.88,-81.90,-161.81
19915680,1045.90,-105.83,-178.47,-64.67,-21.04,14.00,14,66,266,-0.15,-0.73,0.21,-0.64,-36.17,-81.18,-161.46
19936376,978.52,-106.45,-217.41,-62.60,-17.45,12.96,14,66,266,-0.15,-0.73,0.21,-0.63,-36.09,-80.54,-161.57
19956968,957.15,-122.92,-182.74,-61.19,-8.21,8.32,14,66,266,-0.14,-0.73,0.21,-0.63,-36.35,-80.09,-161.17
19974720,960.08,-150.63,-169.07,-62.93,-2.84,8.51,14,66,266,-0.14,-0.73,0.21,-0.63,-37.08,-79.78,-160.18
19995248,967.29,-217.29,-136.84,-68.06,4.52,9.99,14,66,266,-0.14,-0.73,0.21,-0.63,-39.17,-79.70,-157.45
20012932,933.47,-286.87,-191.28,-72.30,6.93,7.70,14,66,266,-0.14,-0.73,0.22,-0.63,-41.61,-79.46,-154.45
20034244,899.90,-370.12,-259.40,-83.47,15.44,7.09,14,66,266,-0.13,-0.73,0.23,-0.63,-44.42,-78.94,-151.30
20052060,888.55,-435.67,-292.60,-99.80,20.84,11.76,14,66,266,-0.13,-0.73,0.24,-0.63,-47.16,-78.45,-148.52
20073432,883.79,-462.04,-268.43,-132.84,24.13,21.24,14,66,266,-0.14,-0.72,0.25,-0.63,-51.07,-77.78,-144.94
20094168,904.17,-395.14,-252.69,-152.44,24.96,23.85,14,66,266,-0.14,-0.72,0.27,-0.63,-54.64,-77.10,-142.27
20114940,961.79,-284.42,-124.88,-169.90,24.55,21.15,14,66,266,-0.15,-0.71,0.29,-0.62,-57.72,-76.88,-140.40
20135624,992.55,-217.16,-111.94,-169.16,22.40,17.17,14,66,266,-0.16,-0.70,0.30,-0.62,-59.98,-77.05,-139.62
20156316,957.28,-146.00,-154.17,-155.81,21.76,12.00,14,66,266,-0.18,-0.70,0.31,-0.62,-60.76,-77.34,-140.51
20177756,924.68,-135.62,-176.15,-145.15,23.48,16.87,14,66,266,-0.19,-0.69,0.32,-0.62,-61.24,-77.58,-141.66
20198480,961.91,-173.71,-136.72,-146.20,19.84,22.45,14,66,266,-0.20,-0.69,0.33,-0.61,-62.56,-77.72,-141.56
20219216,983.89,-197.63,-111.57,-158.17,8.82,24.54,14,66,266,-0.21,-0.68,0.34,-0.61,-64.65,-77.80,-140.70
20239788,958.62,-163.82,-143.92,-164.93,-7.54,25.98,14,66,266,-0.22,-0.68,0.35,-0.61,-65.38,-77.49,-141.74
20260280,1006.84,-93.75,-40.04,-164.67,-3.99,28.24,14,66,266,-0.23,-0.67,0.37,-0.60,-66.15,-77.43,-142.93
20281320,1042.24,15.87,17.70,-139.34,13.22,21.16,14,66,266,-0.24,-0.67,0.38,-0.60,-67.23,-77.81,-143.69
20301728,1010.74,129.03,12.94,-102.86,11.26,13.44,14,66,266,-0.26,-0.66,0.38,-0.59,-67.38,-78.51,-144.98
20322236,981.32,238.28,-34.55,-38.27,7.49,-0.68,14,66,266,-0.26,-0.66,0.38,-0.59,-65.46,-79.31,-147.80
20342600,973.63,171.39,-60.91,-2.56,6.22,-9.41,14,66,266,-0.27,-0.66,0.37,-0.59,-62.25,-80.12,-151.32
20362940,978.52,-40.89,-85.57,30.68,7.86,-16.59,14,66,266,-0.26,-0.67,0.35,-0.60,-59.31,-80.80,-153.48
20383280,953.49,-98.02,-126.83,36.02,8.70,-18.88,14,66,266,-0.25,-0.67,0.34,-0.61,-57.04,-81.28,-154.37
20400876,965.94,-63.48,-280.64,30.41,9.09,-23.22,14,66,266,-0.25,-0.68,0.32,-0.61,-54.05,-81.35,-156.58
20421232,1031.62,161.50,-418.09,21.77,6.39,-26.81,14,66,266,-0.24,-0.69,0.31,-0.61,-47.85,-81.27,-163.10
20441740,1284.30,379.64,-370.73,-9.12,9.07,-9.96,14,66,266,-0.24,-0.70,0.30,-0.61,-40.52,-81.35,-171.83
20462140,1141.11,107.30,-263.31,-17.78,5.86,5.91,14,66,266,-0.24,-0.70,0.29,-0.60,-36.62,-81.30,-176.16
20482528,863.53,45.90,-79.10,3.85,3.55,-8.15,14,66,266,-0.24,-0.70,0.28,-0.61,-34.04,-81.57,-178.29
20502692,840.82,11.72,-65.80,16.24,8.31,-10.99,14,66,266,-0.23,-0.71,0.27,-0.61,-30.26,-81.99,178.32
20523016,1060.42,-230.35,-93.02,17.44,11.70,1.33,14,66,266,-0.22,-0.71,0.26,-0.62,-32.15,-82.49,-177.53
20544128,1083.74,-131.59,-205.20,3.41,11.45,-5.58,14,66,266,-0.21,-0.71,0.25,-0.63,-34.13,-82.72,-173.31
20564516,929.93,-34.67,-212.28,-7.55,9.22,-6.21,14,66,266,-0.21,-0.71,0.24,-0.63,-32.49,-82.62,-174.24
20585368,928.59,49.44,-132.20,-9.50,6.31,3.35,14,66,266,-0.20,-0.71,0.23,-0.63,-29.68,-82.58,-176.85
20605536,1017.70,41.38,-79.83,-3.65,5.98,5.93,14,66,266,-0.20,-0.71,0.22,-0.63,-27.18,-82.91,-178.97
20625788,1046.51,38.09,-62.62,7.90,7.14,-0.31,14,66,266,-0.19,-0.72,0.21,-0.64,-24.40,-83.37,178.77
20646048,1002.93,14.28,-86.30,15.64,7.51,-4.20,14,66,266,-0.19,-0.72,0.20,-0.64,-20.97,-83.73,175.87
20666348,982.06,-80.20,-127.32,20.06,7.12,-3.13,14,66,266,-0.18,-0.72,0.19,-0.65,-20.19,-83.89,176.60
20686700,985.96,-113.16,-141.48,16.01,6.23,0.40,14,66,266,-0.16,-0.72,0.18,-0.65,-21.55,-83.91,-179.95
20707136,998.41,-124.63,-131.84,2.29,5.58,3.62,14,66,266,-0.15,-0.72,0.18,-0.65,-24.22,-83.90,-175.06
20728244,996.09,-61.65,-92.53,-5.13,5.22,3.20,14,66,266,-0.14,-0.72,0.17,-0.65,-25.48,-83.97,-172.10
20748532,999.02,-24.90,-77.51,-1.24,5.03,2.02,14,66,266,-0.14,-0.72,0.16,-0.66,-24.60,-84.25,-171.99
20768820,1004.39,-22.71,-92.16,9.00,5.46,0.36,14,66,266,-0.13,-0.72,0.15,-0.66,-22.59,-84.50,-173.20
20800528,1006.35,-31.13,-101.44,10.84,5.67,0.05,14,66,266,-0.12,-0.73,0.14,-0.66,-20.26,-84.70,-173.97
20821580,989.38,-50.66,-86.67,11.51,5.07,0.56,14,66,266,-0.11,-0.73,0.13,-0.67,-20.27,-84.83,-172.44
20841872,996.46,-36.99,-76.29,14.59,5.49,2.29,14,66,266,-0.10,-0.73,0.12,-0.67,-19.65,-85.01,-171.78
20862088,1006.23,-32.47,-81.67,17.92,5.51,1.90,14,66,266,-0.09,-0.73,0.11,-0.67,-18.97,-85.21,-171.15
20882376,1003.17,-53.10,-89.23,22.80,6.05,1.70,14,66,266,-0.08,-0.73,0.10,-0.67,-18.79,-85.30,-169.85
20903388,998.17,-96.56,-98.88,25.18,6.36,2.07,14,66,266,-0.07,-0.73,0.09,-0.67,-20.65,-85.27,-165.85
20923660,1005.49,-130.74,-109.62,21.88,6.34,1.66,14,66,266,-0.06,-0.73,0.09,-0.68,-24.31,-85.10,-159.66
20944744,1007.08,-156.74,-102.78,12.73,6.20,0.10,14,66,266,-0.05,-0.73,0.08,-0.68,-28.50,-84.82,-152.96
20965124,995.36,-138.67,-101.20,8.83,6.44,-0.23,14,66,266,-0.04,-0.73,0.08,-0.68,-31.76,-84.56,-147.66
20985484,991.94,-103.27,-99.12,6.38,5.91,0.32,14,66,266,-0.03,-0.73,0.07,-0.68,-33.30,-84.39,-144.68
21005660,1010.50,-97.41,-68.36,3.76,5.29,0.00,14,66,266,-0.02,-0.73,0.07,-0.68,-34.32,-84.40,-142.40
21025828,1009.52,-121.58,-42.97,3.22,4.80,-1.76,14,66,266,-0.02,-0.73,0.07,-0.68,-37.59,-84.49,-137.13
21046964,1000.85,-111.57,-66.77,4.73,5.10,-2.49,14,66,266,-0.01,-0.73,0.06,-0.68,-40.41,-84.47,-132.48
21067308,998.66,-91.80,-90.21,2.90,4.80,-2.29,14,66,266,-0.00,-0.73,0.06,-0.68,-39.86,-84.40,-132.49
21084736,990.97,-61.77,-93.87,0.10,4.29,-2.66,14,66,266,-0.00,-0.73,0.05,-0.68,-38.20,-84.42,-134.21
21105008,996.70,-25.51,-53.83,-4.48,3.01,-0.59,14,66,266,-0.00,-0.73,0.05,-0.68,-35.50,-84.80,-137.25
21125264,1008.06,-43.33,-29.42,-5.60,2.62,-0.85,14,66,266,-0.00,-0.73,0.04,-0.69,-34.87,-85.31,-137.52
21145660,1004.52,-45.04,-24.17,-3.46,2.54,-1.97,14,66,266,0.00,-0.72,0.04,-0.69,-35.24,-85.81,-136.45
21166668,996.46,-21.24,-47.12,-0.42,2.30,-1.38,14,66,266,0.00,-0.72,0.03,-0.69,-34.33,-86.11,-137.13
21186980,990.60,13.55,-43.09,0.98,2.02,-0.45,14,66,266,0.00,-0.72,0.03,-0.69,-29.75,-86.49,-142.72
21204408,1000.73,7.08,-25.51,1.11,1.08,0.92,14,66,266,0.00,-0.72,0.02,-0.69,-25.80,-86.89,-147.52
21224704,1010.01,-52.25,-31.01,2.49,0.52,0.08,14,66,266,0.00,-0.72,0.02,-0.69,-27.08,-87.11,-145.34
21244980,996.58,-68.36,-49.56,3.09,0.31,0.08,14,66,266,0.01,-0.72,0.02,-0.69,-29.75,-86.93,-141.42
21265128,1003.66,-64.70,-45.41,-0.02,-0.57,1.75,14,66,266,0.01,-0.72,0.02,-0.69,-31.71,-86.70,-138.51
21285360,1010.25,-63.11,-30.88,-1.11,-0.80,1.17,14,66,266,0.01,-0.72,0.01,-0.69,-33.73,-86.64,-135.52
